typ,typ_label,name,address,lat,lng,wertstoffinsel_glas,wertstoffinsel_kleider,wertstoffinsel_papier,google_maps_url
5.0,Wertstoffinsel,Försterkamp 7 Hannover / Bemerode - Ecke Jakobskamp,"Försterkamp 7 , Hannover / Bemerode",52.334820889888,9.8360266792604,True,False,False,"https://www.google.com/maps?q=52.334820889888,9.8360266792604"
5.0,Wertstoffinsel,Hinter Dem Dorfe 10 Hannover / Bemerode - Höhe der Mauer des Guts,"Hinter Dem Dorfe 10 , Hannover / Bemerode",52.341392646716,9.8258607593069,True,False,True,"https://www.google.com/maps?q=52.341392646716,9.8258607593069"
5.0,Wertstoffinsel,In der Bebie 1 Hannover / Bemerode - Höhe Hermann-Hesse-Str.,"In der Bebie 1 , Hannover / Bemerode",52.351702128408,9.8377546588099,True,False,True,"https://www.google.com/maps?q=52.351702128408,9.8377546588099"
5.0,Wertstoffinsel,Kattenbrookstrift 31 Hannover / Bemerode - Ecke Ortskamp,"Kattenbrookstrift 31 , Hannover / Bemerode",52.332363377907,9.8288038513748,True,False,True,"https://www.google.com/maps?q=52.332363377907,9.8288038513748"
5.0,Wertstoffinsel,Oheriedentrift 4 Hannover / Bemerode - Ecke Thie,"Oheriedentrift 4 , Hannover / Bemerode",52.338962102989,9.8339764630521,True,False,True,"https://www.google.com/maps?q=52.338962102989,9.8339764630521"
5.0,Wertstoffinsel,Wülfeler Str. 41 Hannover / Bemerode - Höhe Aschendorfer Str. Bushaltestelle,"Wülfeler Str. 41 , Hannover / Bemerode",52.338626128195,9.8190280219117,True,False,True,"https://www.google.com/maps?q=52.338626128195,9.8190280219117"
5.0,Wertstoffinsel,Bornumer Str. 143 Hannover / Bornum - Wertstoffhof,"Bornumer Str. 143 , Hannover / Bornum",52.351664458422,9.6921947881979,True,False,False,"https://www.google.com/maps?q=52.351664458422,9.6921947881979"
5.0,Wertstoffinsel,Im Dorfe 7 Hannover / Bornum - zw. Hudeplan und An der Feldmark,"Im Dorfe 7 , Hannover / Bornum",52.349455393942,9.6871245650513,True,False,True,"https://www.google.com/maps?q=52.349455393942,9.6871245650513"
5.0,Wertstoffinsel,Ada-Lessing-Str. 146 Hannover / Bothfeld - Ecke Im Wiesengrund,"Ada-Lessing-Str. 146 , Hannover / Bothfeld",52.421206739421,9.7815590023847,True,False,True,"https://www.google.com/maps?q=52.421206739421,9.7815590023847"
5.0,Wertstoffinsel,Ada-Lessing-Str. 154 Hannover / Bothfeld - Ecke Langenforther S,"Ada-Lessing-Str. 154 , Hannover / Bothfeld",52.42292324307,9.781662886594,True,False,True,"https://www.google.com/maps?q=52.42292324307,9.781662886594"
5.0,Wertstoffinsel,Adolf-Emmelmann-Str. 7 Hannover / Bothfeld - Ecke Gebrüder-Hartma,"Adolf-Emmelmann-Str. 7 , Hannover / Bothfeld",52.409041712041,9.8018228048869,True,True,False,"https://www.google.com/maps?q=52.409041712041,9.8018228048869"
5.0,Wertstoffinsel,An den Hilligenwöhren 3 Hannover / Bothfeld - Einmündung Carl-Log,"An den Hilligenwöhren 3 , Hannover / Bothfeld",52.421377596088,9.7910175634851,True,False,True,"https://www.google.com/maps?q=52.421377596088,9.7910175634851"
5.0,Wertstoffinsel,Eichenweg Hannover / Bothfeld - Nähe Burgwedeler Str.,"Eichenweg , Hannover / Bothfeld",52.429099135911,9.8018925783859,True,False,True,"https://www.google.com/maps?q=52.429099135911,9.8018925783859"
5.0,Wertstoffinsel,Gartenheimstr. 23 Hannover / Bothfeld - vor Schule,"Gartenheimstr. 23 , Hannover / Bothfeld",52.419600715801,9.803867140772,True,False,True,"https://www.google.com/maps?q=52.419600715801,9.803867140772"
5.0,Wertstoffinsel,Hartenbrakenstr. 48 Hannover / Bothfeld - Höhe Oldekopstr.,"Hartenbrakenstr. 48 , Hannover / Bothfeld",52.424339801885,9.8063504780151,True,False,True,"https://www.google.com/maps?q=52.424339801885,9.8063504780151"
5.0,Wertstoffinsel,Im Heidkampe 20 Hannover / Bothfeld - Ecke Klein Buchholzer Kirch,"Im Heidkampe 20 , Hannover / Bothfeld",52.41048271225,9.8054214599394,True,False,True,"https://www.google.com/maps?q=52.41048271225,9.8054214599394"
5.0,Wertstoffinsel,Kugelfangtrift 134 Hannover / Bothfeld - Nähe Neidenburger Weg,"Kugelfangtrift 134 , Hannover / Bothfeld",52.415381695835,9.782794019237,True,False,True,"https://www.google.com/maps?q=52.415381695835,9.782794019237"
5.0,Wertstoffinsel,Laher Kirchweg 16 Hannover / Bothfeld - Nähe Luise-Blume-Str.,"Laher Kirchweg 16 , Hannover / Bothfeld",52.411857858398,9.8094308075857,True,False,True,"https://www.google.com/maps?q=52.411857858398,9.8094308075857"
5.0,Wertstoffinsel,Posener Str. 55 Hannover / Bothfeld - Spielplatz Nähe Eulenkamp,"Posener Str. 55 , Hannover / Bothfeld",52.408267021226,9.7913710484751,True,False,True,"https://www.google.com/maps?q=52.408267021226,9.7913710484751"
5.0,Wertstoffinsel,Prinz-Albrecht-Ring 67 Hannover / Bothfeld - Nähe V-Markt,"Prinz-Albrecht-Ring 67 , Hannover / Bothfeld",52.41339180662,9.7913451584942,True,False,True,"https://www.google.com/maps?q=52.41339180662,9.7913451584942"
5.0,Wertstoffinsel,Riethorst 15 Hannover / Bothfeld - Einmündung Thieshof,"Riethorst 15 , Hannover / Bothfeld",52.410852749484,9.8157048082904,True,False,True,"https://www.google.com/maps?q=52.410852749484,9.8157048082904"
5.0,Wertstoffinsel,Sahlkamp Hannover / Bothfeld - zw. Ada-Lessing-Str. u. Cranzer Weg,"Sahlkamp , Hannover / Bothfeld",52.410269435788,9.7836444133858,True,False,False,"https://www.google.com/maps?q=52.410269435788,9.7836444133858"
5.0,Wertstoffinsel,Tollenbrink Hannover / Bothfeld - von Sündernstr. aus hinter HEM,"Tollenbrink , Hannover / Bothfeld",52.413789260218,9.7950867920303,True,False,True,"https://www.google.com/maps?q=52.413789260218,9.7950867920303"
5.0,Wertstoffinsel,Bischofsholer Damm 43 Hannover / Bult - Ecke Heiligengeiststr.,"Bischofsholer Damm 43 , Hannover / Bult",52.36689486025,9.7678222262232,True,False,True,"https://www.google.com/maps?q=52.36689486025,9.7678222262232"
5.0,Wertstoffinsel,Bultstr. 16 Hannover / Bult - Landesbühne / DB-Brücke,"Bultstr. 16 , Hannover / Bult",52.372529385902,9.7584748450138,True,False,False,"https://www.google.com/maps?q=52.372529385902,9.7584748450138"
5.0,Wertstoffinsel,Lindemannallee 23 Parkplatz Na Hannover / Bult - Pf,"Lindemannallee 23 Parkplatz Na , Hannover / Bult",52.359044374065,9.7708433394552,True,False,True,"https://www.google.com/maps?q=52.359044374065,9.7708433394552"
5.0,Wertstoffinsel,Willestr. 2 Hannover / Bult - Nähe Freundallee,"Willestr. 2 , Hannover / Bult",52.368527908593,9.7710818526684,True,False,True,"https://www.google.com/maps?q=52.368527908593,9.7710818526684"
5.0,Wertstoffinsel,Am Fuhrenkampe 21 Hannover / Burg - Ecke Innersteweg,"Am Fuhrenkampe 21 , Hannover / Burg",52.409281369297,9.6927876644679,True,False,True,"https://www.google.com/maps?q=52.409281369297,9.6927876644679"
5.0,Wertstoffinsel,Am Herrenhäuser Bahnhof 18 Hannover / Burg - Schierker Weg,"Am Herrenhäuser Bahnhof 18 , Hannover / Burg",52.399963319377,9.6903781964835,True,False,True,"https://www.google.com/maps?q=52.399963319377,9.6903781964835"
5.0,Wertstoffinsel,Gretelriede 42 Hannover / Burg - Ecke Zellerfelder Allee,"Gretelriede 42 , Hannover / Burg",52.408830038742,9.6915604022033,True,False,False,"https://www.google.com/maps?q=52.408830038742,9.6915604022033"
5.0,Wertstoffinsel,Harzburger Platz 11 Hannover / Burg - Nähe Goslarsche Str.,"Harzburger Platz 11 , Hannover / Burg",52.404259961489,9.6905187648637,True,False,True,"https://www.google.com/maps?q=52.404259961489,9.6905187648637"
5.0,Wertstoffinsel,Vinnhorster Weg 19 Hannover / Burg - Höhe Altenauer Weg,"Vinnhorster Weg 19 , Hannover / Burg",52.400386440076,9.6933538551393,True,False,True,"https://www.google.com/maps?q=52.400386440076,9.6933538551393"
5.0,Wertstoffinsel,Ferdinand-Wilhelm-Fricke-Weg 1 Hannover / Calenberger Neustad - in Höhe Jugendherberge,"Ferdinand-Wilhelm-Fricke-Weg 1 , Hannover / Calenberger Neustad",52.354328658587,9.7305297266265,True,False,True,"https://www.google.com/maps?q=52.354328658587,9.7305297266265"
5.0,Wertstoffinsel,Goetheplatz 9A Hannover / Calenberger Neustad - zw. Humbordt- u. Feuerwehrstr.,"Goetheplatz 9A , Hannover / Calenberger Neustad",52.372377720984,9.7238795824369,True,False,True,"https://www.google.com/maps?q=52.372377720984,9.7238795824369"
5.0,Wertstoffinsel,Mittelstraße Hannover / Calenberger Neustad - Ecke Adolfstr.,"Mittelstraße , Hannover / Calenberger Neustad",52.368531478937,9.7250651646484,True,False,False,"https://www.google.com/maps?q=52.368531478937,9.7250651646484"
5.0,Wertstoffinsel,Wilhelmshavener Str. 16 Hannover / Calenberger Neustad - Ecke Weddingenufer,"Wilhelmshavener Str. 16 , Hannover / Calenberger Neustad",52.377356469482,9.7168360204389,True,False,True,"https://www.google.com/maps?q=52.377356469482,9.7168360204389"
5.0,Wertstoffinsel,Davenstedter Markt Hannover / Davenstedt - Ecke Carlo-Schmidt-Allee,"Davenstedter Markt , Hannover / Davenstedt",52.363221681865,9.6774838431753,True,False,True,"https://www.google.com/maps?q=52.363221681865,9.6774838431753"
5.0,Wertstoffinsel,Freboldstr.20 Hannover / Davenstedt - Ecke Davenstedter Str.,"Freboldstr.20 , Hannover / Davenstedt",52.364462188578,9.6600407534249,True,False,True,"https://www.google.com/maps?q=52.364462188578,9.6600407534249"
5.0,Wertstoffinsel,In der Steinbreite 99A Hannover / Davenstedt - Ecke Davenstedter Holz,"In der Steinbreite 99A , Hannover / Davenstedt",52.37168821285,9.662072689624,True,False,True,"https://www.google.com/maps?q=52.37168821285,9.662072689624"
5.0,Wertstoffinsel,Lehmannstr. 2 Hannover / Davenstedt - ggü. Ecke Davenstedter,"Lehmannstr. 2 , Hannover / Davenstedt",52.36465485937,9.6721158520241,True,False,True,"https://www.google.com/maps?q=52.36465485937,9.6721158520241"
5.0,Wertstoffinsel,Einmündung Landwehrstr.,"Abelmannstr. 1, Hannover / Döhren",52.3365701864,9.762159903256,True,False,True,"https://www.google.com/maps?q=52.3365701864,9.762159903256"
5.0,Wertstoffinsel,Brückstr. 3 Hannover / Döhren - Höhe Glockseeschule,"Brückstr. 3 , Hannover / Döhren",52.335285890255,9.7605527357037,True,False,False,"https://www.google.com/maps?q=52.335285890255,9.7605527357037"
5.0,Wertstoffinsel,Helmstedter Str. 1 Hannover / Döhren - Ecke Hildesheimer Str.,"Helmstedter Str. 1 , Hannover / Döhren",52.3421154667,9.7666295978553,True,False,True,"https://www.google.com/maps?q=52.3421154667,9.7666295978553"
5.0,Wertstoffinsel,Hildesheimer Str. 282 Hannover / Döhren - zw. Donaustr. Rheinstr,"Hildesheimer Str. 282 , Hannover / Döhren",52.336052677887,9.769871114641,True,False,True,"https://www.google.com/maps?q=52.336052677887,9.769871114641"
5.0,Wertstoffinsel,Peiner Str. 9 vor Bürgeramt Hannover / Döhren - Stadtteilbiblio,"Peiner Str. 9 vor Bürgeramt , Hannover / Döhren",52.338808092806,9.7705941513765,True,False,True,"https://www.google.com/maps?q=52.338808092806,9.7705941513765"
5.0,Wertstoffinsel,Wiehbergstr. 77 Hannover / Döhren - Ecke Kastanienallee,"Wiehbergstr. 77 , Hannover / Döhren",52.332344242007,9.7677667898236,True,False,True,"https://www.google.com/maps?q=52.332344242007,9.7677667898236"
5.0,Wertstoffinsel,Heisenbergstr. 14 Hannover / Groß-Buchholz - Ecke Gerhard-Lossin-Str.,"Heisenbergstr. 14 , Hannover / Groß-Buchholz",52.387890630144,9.8131214121659,True,False,True,"https://www.google.com/maps?q=52.387890630144,9.8131214121659"
5.0,Wertstoffinsel,Meitnerstr.6 Hannover / Groß-Buchholz -,"Meitnerstr.6 , Hannover / Groß-Buchholz",52.390405031427,9.8148575524185,True,False,True,"https://www.google.com/maps?q=52.390405031427,9.8148575524185"
5.0,Wertstoffinsel,Milanstraße Höhe Leddinweg Hannover / Groß-Buchholz - Hundeauslauffläche,"Milanstraße Höhe Leddinweg , Hannover / Groß-Buchholz",52.393123109489,9.8222262137842,True,False,False,"https://www.google.com/maps?q=52.393123109489,9.8222262137842"
5.0,Wertstoffinsel,Neue-Land-Str. 4 Hannover / Groß-Buchholz - Wertstoffhof,"Neue-Land-Str. 4 , Hannover / Groß-Buchholz",52.39247429966,9.800170511692,True,False,False,"https://www.google.com/maps?q=52.39247429966,9.800170511692"
5.0,Wertstoffinsel,Nobelring 55 Hannover / Groß-Buchholz - Ecke Osterfelddamm,"Nobelring 55 , Hannover / Groß-Buchholz",52.392869786957,9.8172689868595,True,False,True,"https://www.google.com/maps?q=52.392869786957,9.8172689868595"
5.0,Wertstoffinsel,Nußriede Hannover / Groß-Buchholz - Straßenknick am Nobelring,"Nußriede , Hannover / Groß-Buchholz",52.38888901568,9.8091281401545,True,False,True,"https://www.google.com/maps?q=52.38888901568,9.8091281401545"
5.0,Wertstoffinsel,Nußriede 28 Hannover / Groß-Buchholz - Ecke Osterfelddamm,"Nußriede 28 , Hannover / Groß-Buchholz",52.390024195145,9.8166286282926,True,False,True,"https://www.google.com/maps?q=52.390024195145,9.8166286282926"
5.0,Wertstoffinsel,Osterfelddamm 12 Hannover / Groß-Buchholz - Höhe GDA-Wohnstift,"Osterfelddamm 12 , Hannover / Groß-Buchholz",52.386554176574,9.823059253922,True,False,True,"https://www.google.com/maps?q=52.386554176574,9.823059253922"
5.0,Wertstoffinsel,Pappelwiese 6 Hannover / Groß-Buchholz - ggü. Henniesruh,"Pappelwiese 6 , Hannover / Groß-Buchholz",52.404575131389,9.8263786620497,True,False,True,"https://www.google.com/maps?q=52.404575131389,9.8263786620497"
5.0,Wertstoffinsel,Paracelsusweg 2 Hannover / Groß-Buchholz - Ecke In den Sieben Stücken,"Paracelsusweg 2 , Hannover / Groß-Buchholz",52.407746428625,9.8163678462822,True,False,True,"https://www.google.com/maps?q=52.407746428625,9.8163678462822"
5.0,Wertstoffinsel,Pasteurallee 124 Hannover / Groß-Buchholz - Messe-Schnellweg-Brücke,"Pasteurallee 124 , Hannover / Groß-Buchholz",52.39929894851,9.8132282273926,True,False,True,"https://www.google.com/maps?q=52.39929894851,9.8132282273926"
5.0,Wertstoffinsel,Podbielskistr. 299 Hannover / Groß-Buchholz - Jugendzentrum / Nordost-,"Podbielskistr. 299 , Hannover / Groß-Buchholz",52.404609237077,9.7951863341783,True,False,True,"https://www.google.com/maps?q=52.404609237077,9.7951863341783"
5.0,Wertstoffinsel,Querickestr. 3 Hannover / Groß-Buchholz - Höhe Porsche-Zentrum,"Querickestr. 3 , Hannover / Groß-Buchholz",52.402459567045,9.7939864576252,True,False,False,"https://www.google.com/maps?q=52.402459567045,9.7939864576252"
5.0,Wertstoffinsel,Silberstr. 12 Hannover / Groß-Buchholz - Höhe Nahversorger,"Silberstr. 12 , Hannover / Groß-Buchholz",52.399835820758,9.808358292882,True,False,False,"https://www.google.com/maps?q=52.399835820758,9.808358292882"
5.0,Wertstoffinsel,Krepenstr. 5 Hannover / Hainholz - Ecke Schachtebeckweg,"Krepenstr. 5 , Hannover / Hainholz",52.408622578123,9.7113741527486,True,False,False,"https://www.google.com/maps?q=52.408622578123,9.7113741527486"
5.0,Wertstoffinsel,An der Breiten Wiese 46 Hannover / Heideviertel - Ecke Müdener Weg,"An der Breiten Wiese 46 , Hannover / Heideviertel",52.379871211247,9.8247714306172,True,False,True,"https://www.google.com/maps?q=52.379871211247,9.8247714306172"
5.0,Wertstoffinsel,An der Breiten Wiese 71 Hannover / Heideviertel - Vor Wendeplatte,"An der Breiten Wiese 71 , Hannover / Heideviertel",52.376916370855,9.8217488744266,True,False,True,"https://www.google.com/maps?q=52.376916370855,9.8217488744266"
5.0,Wertstoffinsel,Heidering 1A Hannover / Heideviertel - Nähe Steimbker Hof,"Heidering 1A , Hannover / Heideviertel",52.380730168889,9.8123874979066,True,False,True,"https://www.google.com/maps?q=52.380730168889,9.8123874979066"
5.0,Wertstoffinsel,Heidering 58 Hannover / Heideviertel - Nähe Dorfmarkhof,"Heidering 58 , Hannover / Heideviertel",52.383545434663,9.8187276925521,True,False,True,"https://www.google.com/maps?q=52.383545434663,9.8187276925521"
5.0,Wertstoffinsel,Misburger Str. 99 Hannover / Heideviertel - Ecke Ahldener Str.,"Misburger Str. 99 , Hannover / Heideviertel",52.380813077586,9.8147103386708,True,False,True,"https://www.google.com/maps?q=52.380813077586,9.8147103386708"
5.0,Wertstoffinsel,"Dorotheenstr. 5A Hannover / Herrenhausen - Festplatz, Höhe Herrenhäus","Dorotheenstr. 5A , Hannover / Herrenhausen",52.391927348351,9.6854767709173,True,False,True,"https://www.google.com/maps?q=52.391927348351,9.6854767709173"
5.0,Wertstoffinsel,Haltenhoffstr. 167 Hannover / Herrenhausen - Nähe Hegebläc,"Haltenhoffstr. 167 , Hannover / Herrenhausen",52.396310412659,9.6908502776433,True,False,False,"https://www.google.com/maps?q=52.396310412659,9.6908502776433"
5.0,Wertstoffinsel,Haltenhoffstr. 243 Hannover / Herrenhausen - Ecke Herrenhäuser Straße,"Haltenhoffstr. 243 , Hannover / Herrenhausen",52.3957600135,9.6787756532645,True,False,True,"https://www.google.com/maps?q=52.3957600135,9.6787756532645"
5.0,Wertstoffinsel,Mandelslohstr. 1 Hannover / Herrenhausen - Nähe Schaumburgstr.,"Mandelslohstr. 1 , Hannover / Herrenhausen",52.393443553549,9.6937300114226,True,False,True,"https://www.google.com/maps?q=52.393443553549,9.6937300114226"
5.0,Wertstoffinsel,Markgrafstr. Hannover / Herrenhausen - Abzweig Herrenhäuser Str,"Markgrafstr. , Hannover / Herrenhausen",52.393541042746,9.6831651070728,True,False,True,"https://www.google.com/maps?q=52.393541042746,9.6831651070728"
5.0,Wertstoffinsel,Albert-Schweitzer-Hof 2 Hannover / Kirchrode - Ecke Tiergartenstr.,"Albert-Schweitzer-Hof 2 , Hannover / Kirchrode",52.362677245531,9.8201629361555,True,False,True,"https://www.google.com/maps?q=52.362677245531,9.8201629361555"
5.0,Wertstoffinsel,Lange-Feld-Str. 29A Hannover / Kirchrode - Höhe Ottweilerstr.,"Lange-Feld-Str. 29A , Hannover / Kirchrode",52.359418189397,9.8156090437874,True,False,True,"https://www.google.com/maps?q=52.359418189397,9.8156090437874"
5.0,Wertstoffinsel,Lange-Hop-Str. 115 Hannover / Kirchrode - an Südschnellwegbrücke,"Lange-Hop-Str. 115 , Hannover / Kirchrode",52.351794154131,9.8207983623667,True,False,True,"https://www.google.com/maps?q=52.351794154131,9.8207983623667"
5.0,Wertstoffinsel,Tiergartenstr. 117 Hannover / Kirchrode - Nähe Leonardo Hotel,"Tiergartenstr. 117 , Hannover / Kirchrode",52.362084278954,9.832957878756,True,False,True,"https://www.google.com/maps?q=52.362084278954,9.832957878756"
5.0,Wertstoffinsel,Berckhusenstr. 125 Hannover / Kleefeld - Nähe Einmündung Fuhrberger,"Berckhusenstr. 125 , Hannover / Kleefeld",52.378245287886,9.8050110669422,True,False,True,"https://www.google.com/maps?q=52.378245287886,9.8050110669422"
5.0,Wertstoffinsel,Ebellstr.12 Hannover / Kleefeld - Nähe DB-Brücke,"Ebellstr.12 , Hannover / Kleefeld",52.373365290072,9.796769711672,True,False,True,"https://www.google.com/maps?q=52.373365290072,9.796769711672"
5.0,Wertstoffinsel,Helstorfer Str. 7 Hannover / Kleefeld - ggü Heise-Verlag,"Helstorfer Str. 7 , Hannover / Kleefeld",52.380518503255,9.8065362801251,True,False,True,"https://www.google.com/maps?q=52.380518503255,9.8065362801251"
5.0,Wertstoffinsel,"Kleestr.2 Hannover / Kleefeld - Vor Eilenriede, Nähe DB-Brücke","Kleestr.2 , Hannover / Kleefeld",52.372444754849,9.7824900358815,True,False,False,"https://www.google.com/maps?q=52.372444754849,9.7824900358815"
5.0,Wertstoffinsel,Lathusenstr.11 Hannover / Kleefeld - Ecke Pertzstr. vor Parkplatz Lidl,"Lathusenstr.11 , Hannover / Kleefeld",52.377374979891,9.7981199736513,True,False,True,"https://www.google.com/maps?q=52.377374979891,9.7981199736513"
5.0,Wertstoffinsel,Rupsteinstr.9 Hannover / Kleefeld - Senator-Bauer-Str.,"Rupsteinstr.9 , Hannover / Kleefeld",52.372934493461,9.7899608318417,True,False,False,"https://www.google.com/maps?q=52.372934493461,9.7899608318417"
5.0,Wertstoffinsel,Schweriner Str. 29 Hannover / Kleefeld - ggü. Mecklenburger Str.,"Schweriner Str. 29 , Hannover / Kleefeld",52.379103125586,9.7911433787302,True,False,True,"https://www.google.com/maps?q=52.379103125586,9.7911433787302"
5.0,Wertstoffinsel,Uhlhornstr. 1 Hannover / Kleefeld - Ecke Kirchröder Str.,"Uhlhornstr. 1 , Hannover / Kleefeld",52.371896614653,9.7918959398466,True,False,True,"https://www.google.com/maps?q=52.371896614653,9.7918959398466"
5.0,Wertstoffinsel,Oldenburger Allee 6 Hannover / Lahe - Ecke Rotenburger Str.,"Oldenburger Allee 6 , Hannover / Lahe",52.417753991471,9.8265662037468,True,False,True,"https://www.google.com/maps?q=52.417753991471,9.8265662037468"
5.0,Wertstoffinsel,Kasseler Str. 17C Hannover / Leinhausen - Nähe Bremer Str.,"Kasseler Str. 17C , Hannover / Leinhausen",52.398467870341,9.6737612160031,True,False,True,"https://www.google.com/maps?q=52.398467870341,9.6737612160031"
5.0,Wertstoffinsel,Dieselstr. 10 Hannover / Limmer - Nähe Eichenbrink,"Dieselstr. 10 , Hannover / Limmer",52.376423816346,9.6845903148133,True,False,True,"https://www.google.com/maps?q=52.376423816346,9.6845903148133"
5.0,Wertstoffinsel,Liepmannstr. 6 Hannover / Limmer - ggü.Fössebad Nähe Friedhofstr,"Liepmannstr. 6 , Hannover / Limmer",52.372906824751,9.6971833041272,True,False,True,"https://www.google.com/maps?q=52.372906824751,9.6971833041272"
5.0,Wertstoffinsel,Wunstorfer Str. Hannover / Limmer - Ecke Franz-Nausse-Str. 4A,"Wunstorfer Str. , Hannover / Limmer",52.375844654699,9.6944825117632,True,False,False,"https://www.google.com/maps?q=52.375844654699,9.6944825117632"
5.0,Wertstoffinsel,Wunstorfer Str. 72 Hannover / Limmer - zw. Varrelmannstr u. Spa,"Wunstorfer Str. 72 , Hannover / Limmer",52.378809243572,9.6871834602299,True,False,False,"https://www.google.com/maps?q=52.378809243572,9.6871834602299"
5.0,Wertstoffinsel,"Zimmermannstr. 21 Hannover / Limmer - Nähe ""Auf dem Brinke""","Zimmermannstr. 21 , Hannover / Limmer",52.374466188019,9.6934473003047,True,False,True,"https://www.google.com/maps?q=52.374466188019,9.6934473003047"
5.0,Wertstoffinsel,Badenstedter Str. 19 Hannover / Linden-Mitte - ggü. Ihme-Schule,"Badenstedter Str. 19 , Hannover / Linden-Mitte",52.366108753399,9.7094720396365,True,False,False,"https://www.google.com/maps?q=52.366108753399,9.7094720396365"
5.0,Wertstoffinsel,Bartweg Hannover / Linden-Mitte - Ecke Badenstedter Str.,"Bartweg , Hannover / Linden-Mitte",52.360424239815,9.6855178159638,True,False,False,"https://www.google.com/maps?q=52.360424239815,9.6855178159638"
5.0,Wertstoffinsel,"Posthornstr. 27 Hannover / Linden-Mitte - ggü. Einmündung "" Von-Alten","Posthornstr. 27 , Hannover / Linden-Mitte",52.364990210087,9.714565042188,True,False,True,"https://www.google.com/maps?q=52.364990210087,9.714565042188"
5.0,Wertstoffinsel,Schörlingstr. 3A Hannover / Linden-Mitte - Wertstoffhof,"Schörlingstr. 3A , Hannover / Linden-Mitte",52.363474261966,9.6835824080439,True,False,False,"https://www.google.com/maps?q=52.363474261966,9.6835824080439"
5.0,Wertstoffinsel,Elisenstr. Hannover / Linden-Nord - Ecke Spinnereistr. ggü. Heizkraftwerk,"Elisenstr. , Hannover / Linden-Nord",52.37196183858,9.7139137273039,True,False,True,"https://www.google.com/maps?q=52.37196183858,9.7139137273039"
5.0,Wertstoffinsel,Noltestr. 22 Hannover / Linden-Nord - Nähe Betlehemplatz,"Noltestr. 22 , Hannover / Linden-Nord",52.372048245408,9.7055130730159,True,False,True,"https://www.google.com/maps?q=52.372048245408,9.7055130730159"
5.0,Wertstoffinsel,Allerweg 9 Hannover / Linden-Süd - ggü. AWO,"Allerweg 9 , Hannover / Linden-Süd",52.36245521162,9.7174759736941,True,False,False,"https://www.google.com/maps?q=52.36245521162,9.7174759736941"
5.0,Wertstoffinsel,Am Spielfelde 11 Hannover / Linden-Süd - Ecke Lindener Berg 27,"Am Spielfelde 11 , Hannover / Linden-Süd",52.363575494383,9.7076250714643,True,False,False,"https://www.google.com/maps?q=52.363575494383,9.7076250714643"
5.0,Wertstoffinsel,Auestr.4 Hannover / Linden-Süd - Ecke Laportestr.,"Auestr.4 , Hannover / Linden-Süd",52.36390239629,9.7204807157339,True,False,False,"https://www.google.com/maps?q=52.36390239629,9.7204807157339"
5.0,Wertstoffinsel,Ricklinger Str. 136 Hannover / Linden-Süd - Höhe Humboldtschule,"Ricklinger Str. 136 , Hannover / Linden-Süd",52.357172067673,9.7198866816081,True,False,True,"https://www.google.com/maps?q=52.357172067673,9.7198866816081"
5.0,Wertstoffinsel,Am Welfenplatz 3 Hannover / List - ggü. Albrecht-Dürer-Schule,"Am Welfenplatz 3 , Hannover / List",52.385809413034,9.7413200249938,True,False,False,"https://www.google.com/maps?q=52.385809413034,9.7413200249938"
5.0,Wertstoffinsel,Böcklinplatz 2 Hannover / List - ggü. Podbielskistr.,"Böcklinplatz 2 , Hannover / List",52.399135725304,9.7800813200903,True,False,True,"https://www.google.com/maps?q=52.399135725304,9.7800813200903"
5.0,Wertstoffinsel,Bonifatiusplatz 1 Hannover / List - ggü. Comeniusschule,"Bonifatiusplatz 1 , Hannover / List",52.388889866008,9.7461326531701,True,False,True,"https://www.google.com/maps?q=52.388889866008,9.7461326531701"
5.0,Wertstoffinsel,Bunsenstr. 1 Hannover / List - Einmündung Wittekamp,"Bunsenstr. 1 , Hannover / List",52.394701474595,9.7526383158323,True,False,True,"https://www.google.com/maps?q=52.394701474595,9.7526383158323"
5.0,Wertstoffinsel,Ferdinand-Wallbrecht-Str. 43 Hannover / List - Moltkeplatz,"Ferdinand-Wallbrecht-Str. 43 , Hannover / List",52.393397362413,9.7456208276129,True,False,False,"https://www.google.com/maps?q=52.393397362413,9.7456208276129"
5.0,Wertstoffinsel,Hinrichsring 10 Westseite Hannover / List - ggü. Apotheke,"Hinrichsring 10 Westseite , Hannover / List",52.405413621252,9.7769727484493,True,False,True,"https://www.google.com/maps?q=52.405413621252,9.7769727484493"
5.0,Wertstoffinsel,Klopstockstr. Hannover / List - Ecke Pelikanstr.,"Klopstockstr. , Hannover / List",52.399849913062,9.771260308533,True,False,True,"https://www.google.com/maps?q=52.399849913062,9.771260308533"
5.0,Wertstoffinsel,Lister Str. 41 Hannover / List - Nähe Einmündung Seidelstr.,"Lister Str. 41 , Hannover / List",52.389743780532,9.7504232389767,True,False,True,"https://www.google.com/maps?q=52.389743780532,9.7504232389767"
5.0,Wertstoffinsel,Mengendamm 15 Hannover / List - Wertstoffhof,"Mengendamm 15 , Hannover / List",52.399071618769,9.7581508973264,True,False,False,"https://www.google.com/maps?q=52.399071618769,9.7581508973264"
5.0,Wertstoffinsel,Podbielskistr. 259 Hannover / List - Ecke Grethe-Jürgens-Str.,"Podbielskistr. 259 , Hannover / List",52.402123598329,9.7877627701597,True,False,True,"https://www.google.com/maps?q=52.402123598329,9.7877627701597"
